code,rooms,usage
30,5,"265,211"
1,792,"265,212"
10,11,"265,217"
68,244,"265,230"
61,258,"265,231"
56,254,"265,241"
61,81,"265,247"
68,64,"265,253"
47,227,"265,259"
41,41,"265,269"
52,54,"265,278"
25,13,"265,293"
65,6,"265,325"
55,40,"265,349"
56,146,"265,356"
37,6,"265,388"
56,193,"265,397"
87,13,"265,398"
10,5,"265,429"
87,46,"265,439"
33,21,"265,444"
10,36,"265,445"
1,263,"265,461"
1,99,"265,465"
26,7,"265,489"
68,193,"265,505"
47,115,"265,510"
20,5,"265,515"
85,35,"265,520"
25,7,"265,530"
73,11,"265,552"
1,"1,862","265,558"
85,39,"265,559"
85,18,"265,562"
22,12,"265,566"
86,22,"265,631"
56,184,"265,633"
85,66,"265,667"
86,25,"265,704"
13,98,"265,707"
84,43,"265,718"
55,5,"265,733"
56,194,"265,750"
84,56,"265,764"
20,18,"265,785"
68,282,"265,789"
56,192,"265,792"
91,94,"265,792"
41,80,"265,798"
52,8,"265,816"
41,17,"265,820"
47,240,"265,832"
84,36,"265,838"
56,193,"265,859"
1,"1,042","265,860"
52,13,"265,860"
25,10,"265,868"
23,8,"265,868"
68,156,"265,875"
46,69,"265,880"
3,5,"265,881"
47,272,"265,891"
91,8,"265,899"
55,39,"265,912"
13,177,"265,939"
85,9,"265,950"
47,169,"265,966"
55,117,"265,990"
85,6,"265,997"
52,151,"266,016"
86,11,"266,048"
35,12,"266,049"
56,148,"266,083"
23,8,"266,106"
47,265,"266,113"
29,33,"266,129"
56,211,"266,132"
1,248,"266,135"
61,86,"266,146"
61,42,"266,157"
85,16,"266,168"
29,7,"266,170"
86,15,"266,174"
1,681,"266,194"
86,75,"266,196"
36,17,"266,200"
47,275,"266,209"
41,31,"266,212"
68,175,"266,217"
61,95,"266,249"
26,12,"266,274"
52,62,"266,275"
1,97,"266,286"
91,53,"266,323"
85,38,"266,327"
20,11,"266,331"
1,882,"266,339"
96,201,"266,352"
10,41,"266,355"
1,111,"266,394"
1,122,"266,400"
37,18,"266,417"
47,155,"266,420"
91,17,"266,458"
84,46,"266,458"
23,9,"266,476"
56,300,"266,478"
1,141,"266,484"
68,291,"266,487"
56,142,"266,503"
14,101,"266,505"
85,11,"266,508"
13,172,"266,514"
56,136,"266,519"
56,74,"266,520"
10,16,"266,522"
52,23,"266,523"
36,5,"266,538"
36,54,"266,544"
84,115,"266,555"
91,78,"266,557"
29,27,"266,563"
86,13,"266,572"
68,106,"266,585"
28,6,"266,587"
96,87,"266,588"
1,"1,146","266,590"
38,10,"266,603"
61,259,"266,616"
52,5,"266,621"
10,13,"266,626"
18,5,"266,649"
91,50,"266,656"
20,8,"266,658"
85,65,"266,661"
36,17,"266,685"
23,10,"266,687"
22,20,"266,687"
47,90,"266,691"
30,8,"266,694"
68,86,"266,697"
10,7,"266,703"
85,58,"266,705"
94,9,"266,707"
22,5,"266,713"
84,18,"266,745"
13,28,"266,745"
17,7,"266,747"
68,137,"266,758"
47,132,"266,760"
85,13,"266,770"
68,100,"266,789"
85,18,"266,833"
85,65,"266,853"
85,74,"266,858"
36,16,"266,865"
71,55,"266,915"
36,20,"266,938"
96,94,"266,939"
18,13,"266,958"
23,8,"266,975"
85,45,"266,997"
56,106,"267,032"
86,12,"267,042"
41,8,"267,045"
33,12,"267,051"
52,104,"267,051"
1,"1,069","267,059"
10,9,"267,064"
29,11,"267,076"
86,54,"267,091"
1,370,"267,104"
68,15,"267,113"
84,75,"267,134"
68,101,"267,141"
68,103,"267,147"
68,164,"267,150"
28,5,"267,162"
33,53,"267,181"
10,6,"267,189"
56,170,"267,191"
55,5,"267,204"
47,118,"267,208"
10,58,"267,208"
22,17,"267,215"
26,25,"267,233"
84,14,"267,245"
1,130,"267,254"
85,27,"267,290"
52,54,"267,290"
68,612,"267,301"
37,13,"267,312"
1,122,"267,316"
46,49,"267,317"
32,31,"267,317"
68,289,"267,322"
61,61,"267,327"
1,277,"267,333"
36,17,"267,345"
41,6,"267,359"
68,212,"267,366"
85,10,"267,380"
47,103,"267,385"
3,11,"267,399"
56,167,"267,423"
55,56,"267,424"
85,32,"267,424"
56,196,"267,470"
55,68,"267,492"
18,26,"267,492"
29,8,"267,494"
23,11,"267,498"
56,248,"267,509"
68,193,"267,510"
25,40,"267,517"
27,11,"267,526"
64,43,"267,531"
56,202,"267,541"
29,36,"267,550"
1,219,"267,581"
1,"1,623","267,582"
29,17,"267,602"
1,444,"267,603"
56,169,"267,606"
55,44,"267,613"
33,45,"267,614"
42,10,"267,620"
68,220,"267,622"
85,40,"267,629"
84,25,"267,632"
47,159,"267,633"
85,54,"267,639"
47,119,"267,707"
41,9,"267,718"
52,55,"267,746"
85,13,"267,759"
86,43,"267,795"
1,148,"267,796"
56,161,"267,798"
25,39,"267,802"
47,192,"267,812"
20,7,"267,818"
68,254,"267,819"
28,12,"267,821"
52,41,"267,823"
86,32,"267,878"
84,13,"267,880"
56,177,"267,897"
75,128,"267,898"
55,26,"267,912"
68,13,"267,920"
33,10,"267,920"
1,99,"267,948"
25,22,"267,961"
33,67,"267,970"
28,9,"267,971"
41,121,"268,024"
68,270,"268,036"
85,26,"268,039"
47,155,"268,043"
94,32,"268,057"
91,20,"268,078"
56,132,"268,119"
68,263,"268,148"
1,193,"268,161"
23,5,"268,171"
68,289,"268,175"
14,100,"268,214"
64,7,"268,259"
56,174,"268,286"
1,"1,595","268,300"
1,96,"268,392"
20,8,"268,421"
47,232,"268,425"
68,282,"268,426"
61,253,"268,436"
68,214,"268,439"
18,25,"268,444"
1,182,"268,446"
85,49,"268,466"
47,97,"268,476"
68,214,"268,478"
25,5,"268,481"
47,127,"268,559"
10,25,"268,571"
23,10,"268,598"
1,239,"268,613"
35,16,"268,618"
47,95,"268,646"
47,176,"268,650"
1,211,"268,664"
47,226,"268,687"
36,22,"268,687"
47,49,"268,703"
56,103,"268,704"
90,11,"268,716"
85,37,"268,751"
56,152,"268,753"
22,57,"268,766"
32,70,"268,767"
56,129,"268,775"
10,5,"268,799"
1,172,"268,840"
56,131,"268,846"
23,84,"268,854"
96,184,"268,860"
75,15,"268,866"
56,150,"268,886"
32,19,"268,890"
68,239,"268,905"
33,20,"268,927"
30,6,"268,933"
85,42,"268,940"
31,5,"268,956"
86,31,"268,963"
46,9,"268,980"
35,21,"268,995"
47,156,"269,014"
96,37,"269,024"
25,17,"269,030"
86,120,"269,040"
1,278,"269,059"
85,54,"269,108"
36,18,"269,144"
90,26,"269,146"
68,18,"269,151"
47,30,"269,153"
10,9,"269,164"
41,105,"269,177"
86,11,"269,201"
29,37,"269,212"
56,155,"269,248"
96,49,"269,248"
55,27,"269,262"
84,225,"269,275"
56,165,"269,288"
61,51,"269,291"
22,6,"269,302"
56,190,"269,322"
46,63,"269,325"
47,99,"269,356"
46,21,"269,369"
86,14,"269,382"
3,12,"269,400"
25,20,"269,416"
1,337,"269,426"
52,196,"269,437"
10,6,"269,461"
20,12,"269,495"
18,8,"269,510"
20,7,"269,545"
52,36,"269,547"
68,145,"269,563"
20,9,"269,573"
56,180,"269,576"
68,359,"269,584"
47,152,"269,603"
95,14,"269,617"
70,7,"269,630"
68,67,"269,643"
68,269,"269,677"
47,230,"269,698"
1,123,"269,716"
18,5,"269,737"
29,5,"269,740"
36,64,"269,744"
86,9,"269,749"
84,24,"269,758"
27,7,"269,759"
23,9,"269,762"
56,217,"269,766"
36,32,"269,783"
68,292,"269,788"
86,57,"269,808"
20,8,"269,834"
68,204,"269,840"
41,16,"269,852"
56,194,"269,862"
56,140,"269,864"
1,872,"269,884"
46,120,"269,891"
85,18,"269,898"
84,49,"269,911"
1,152,"269,947"
68,49,"269,962"
85,120,"269,962"
47,131,"269,978"
85,6,"269,983"
85,35,"269,984"
3,8,"269,988"
56,172,"269,994"
52,49,"269,998"
96,9,"270,008"
47,141,"270,037"
1,"1,134","270,046"
55,31,"270,075"
55,17,"270,081"
13,7,"270,104"
29,27,"270,115"
10,8,"270,122"
84,149,"270,143"
1,202,"270,148"
13,32,"270,160"
1,220,"270,168"
75,141,"270,195"
25,7,"270,207"
25,7,"270,265"
1,197,"270,269"
84,6,"270,280"
23,8,"270,296"
68,268,"270,310"
68,124,"270,325"
41,29,"270,332"
76,11,"270,336"
13,8,"270,348"
68,150,"270,355"
84,24,"270,360"
87,21,"270,376"
33,105,"270,397"
1,841,"270,407"
85,24,"270,448"
26,12,"270,460"
1,246,"270,470"
96,6,"270,473"
20,17,"270,476"
68,418,"270,481"
23,9,"270,497"
87,14,"270,507"
23,13,"270,523"
68,132,"270,534"
13,35,"270,546"
41,65,"270,552"
86,7,"270,561"
1,"1,294","270,564"
1,224,"270,582"
68,63,"270,591"
56,184,"270,599"
68,350,"270,613"
1,928,"270,626"
85,52,"270,635"
22,6,"270,665"
84,27,"270,666"
22,6,"270,669"
47,182,"270,673"
1,192,"270,682"
36,8,"270,684"
41,39,"270,696"
36,34,"270,700"
24,11,"270,718"
68,173,"270,743"
85,77,"270,751"
1,214,"270,772"
47,187,"270,788"
41,14,"270,795"
86,27,"270,833"
87,26,"270,839"
36,41,"270,844"
22,7,"270,855"
56,136,"270,858"
41,38,"270,869"
96,130,"270,870"
52,97,"270,871"
91,126,"270,900"
96,143,"270,901"
56,197,"270,924"
25,5,"270,925"
91,19,"270,927"
1,691,"270,972"
68,273,"270,980"
84,24,"270,990"
47,206,"271,010"
24,5,"271,015"
1,693,"271,044"
68,89,"271,048"
56,124,"271,056"
68,174,"271,056"
84,42,"271,089"
68,302,"271,123"
85,64,"271,135"
47,158,"271,156"
18,12,"271,156"
56,159,"271,178"
55,12,"271,187"
20,18,"271,218"
68,166,"271,225"
1,690,"271,226"
52,93,"271,233"
52,14,"271,248"
47,21,"271,317"
18,21,"271,347"
85,16,"271,368"
33,16,"271,395"
86,10,"271,400"
35,5,"271,430"
87,33,"271,440"
52,18,"271,450"
68,81,"271,497"
85,45,"271,508"
47,298,"271,515"
1,109,"271,525"
96,78,"271,529"
56,136,"271,536"
85,52,"271,560"
20,9,"271,564"
75,16,"271,584"
1,144,"271,590"
22,6,"271,606"
10,6,"271,614"
25,31,"271,635"
47,268,"271,639"
56,135,"271,651"
30,39,"271,657"
56,176,"271,660"
47,183,"271,669"
23,9,"271,671"
1,153,"271,703"
46,310,"271,705"
28,18,"271,708"
84,24,"271,709"
41,84,"271,714"
56,140,"271,718"
68,346,"271,725"
55,10,"271,733"
13,6,"271,782"
68,215,"271,788"
85,56,"271,807"
1,116,"271,807"
7,6,"271,867"
52,246,"271,869"
52,10,"271,897"
3,12,"271,898"
10,8,"271,915"
1,270,"271,946"
20,5,"271,956"
96,101,"271,971"
30,5,"271,973"
56,247,"271,975"
68,205,"272,008"
26,6,"272,017"
36,5,"272,036"
86,23,"272,078"
91,116,"272,078"
84,37,"272,083"
10,30,"272,091"
85,34,"272,106"
52,13,"272,114"
87,31,"272,126"
56,249,"272,130"
26,8,"272,144"
68,252,"272,210"
64,21,"272,211"
46,50,"272,237"
68,170,"272,260"
17,18,"272,274"
85,43,"272,281"
55,10,"272,282"
96,176,"272,306"
56,113,"272,310"
91,6,"272,315"
56,205,"272,315"
25,5,"272,326"
10,9,"272,327"
61,103,"272,332"
56,193,"272,350"
33,11,"272,356"
55,18,"272,358"
1,90,"272,365"
61,155,"272,370"
38,13,"272,378"
33,8,"272,381"
84,53,"272,387"
56,191,"272,390"
87,17,"272,455"
95,47,"272,463"
85,25,"272,474"
25,14,"272,476"
13,6,"272,478"
96,87,"272,489"
84,16,"272,491"
85,32,"272,495"
28,39,"272,516"
56,253,"272,531"
85,20,"272,533"
84,15,"272,540"
41,93,"272,559"
70,12,"272,567"
52,13,"272,569"
1,65,"272,586"
68,242,"272,608"
61,206,"272,610"
94,29,"272,622"
56,190,"272,624"
91,62,"272,628"
96,131,"272,634"
56,205,"272,647"
1,245,"272,676"
68,166,"272,698"
25,7,"272,726"
41,111,"272,745"
84,12,"272,762"
56,196,"272,772"
68,128,"272,774"
47,230,"272,786"
47,252,"272,790"
91,28,"272,791"
56,129,"272,802"
56,213,"272,807"
63,40,"272,821"
1,119,"272,822"
85,17,"272,825"
61,92,"272,901"
46,134,"272,930"
37,16,"272,959"
56,196,"273,003"
86,30,"273,004"
41,157,"273,030"
86,36,"273,034"
10,6,"273,035"
61,237,"273,041"
84,105,"273,051"
13,21,"273,076"
56,105,"273,089"
1,819,"273,093"
91,6,"273,098"
52,98,"273,105"
10,75,"273,114"
68,221,"273,115"
33,8,"273,136"
52,7,"273,136"
22,10,"273,157"
94,31,"273,206"
56,190,"273,206"
61,129,"273,206"
55,18,"273,208"
22,6,"273,226"
68,222,"273,260"
13,9,"273,268"
25,15,"273,272"
32,10,"273,278"
86,24,"273,297"
1,858,"273,312"
47,226,"273,317"
23,6,"273,331"
24,8,"273,341"
85,68,"273,358"
61,35,"273,378"
1,512,"273,434"
68,290,"273,441"
96,104,"273,442"
10,35,"273,452"
86,21,"273,473"
47,266,"273,475"
35,46,"273,476"
68,106,"273,479"
68,116,"273,482"
30,22,"273,488"
20,33,"273,506"
29,22,"273,517"
41,10,"273,517"
68,190,"273,537"
1,16,"273,548"
56,202,"273,571"
36,18,"273,589"
96,137,"273,603"
52,6,"273,608"
84,32,"273,628"
36,36,"273,634"
70,8,"273,673"
26,5,"273,674"
68,186,"273,690"
1,342,"273,701"
86,82,"273,736"
96,201,"273,737"
85,28,"273,746"
91,185,"273,755"
36,10,"273,783"
25,16,"273,784"
26,8,"273,804"
86,9,"273,825"
47,338,"273,830"
68,102,"273,838"
56,153,"273,868"
10,32,"273,876"
55,21,"273,888"
29,18,"273,888"
68,229,"273,896"
56,166,"273,902"
90,6,"273,907"
1,620,"273,953"
85,26,"273,972"
10,106,"273,983"
47,30,"273,991"
46,146,"274,060"
47,153,"274,084"
56,213,"274,086"
56,103,"274,092"
91,6,"274,106"
47,121,"274,109"
87,30,"274,123"
23,5,"274,134"
1,205,"274,150"
47,128,"274,163"
68,139,"274,165"
30,5,"274,180"
56,188,"274,205"
85,29,"274,221"
85,46,"274,225"
3,9,"274,236"
23,7,"274,239"
56,160,"274,254"
47,234,"274,282"
84,72,"274,293"
1,128,"274,296"
91,101,"274,326"
1,620,"274,326"
56,169,"274,343"
84,20,"274,351"
55,17,"274,372"
68,170,"274,398"
23,14,"274,400"
84,19,"274,413"
1,131,"274,415"
25,26,"274,422"
68,248,"274,444"
95,29,"274,444"
27,13,"274,445"
52,90,"274,447"
84,14,"274,458"
47,127,"274,459"
55,64,"274,472"
24,5,"274,481"
96,68,"274,507"
85,5,"274,510"
55,60,"274,522"
41,36,"274,535"
46,79,"274,546"
86,12,"274,559"
70,7,"274,563"
68,187,"274,568"
61,83,"274,587"
56,82,"274,590"
61,26,"274,596"
96,236,"274,621"
10,14,"274,626"
1,116,"274,628"
37,8,"274,643"
56,84,"274,722"
91,16,"274,724"
25,21,"274,728"
23,11,"274,733"
86,19,"274,734"
84,27,"274,737"
55,22,"274,741"
94,109,"274,743"
94,89,"274,751"
87,8,"274,762"
25,94,"274,769"
91,86,"274,770"
47,136,"274,774"
55,157,"274,791"
27,137,"274,795"
23,7,"274,801"
52,81,"274,819"
56,159,"274,841"
96,79,"274,926"
47,189,"274,941"
20,9,"274,952"
56,159,"274,968"
60,6,"274,980"
56,191,"274,992"
47,215,"275,003"
13,7,"275,053"
23,5,"275,054"
1,718,"275,070"
61,194,"275,095"
96,82,"275,100"
47,168,"275,109"
13,16,"275,127"
41,199,"275,151"
68,8,"275,164"
56,20,"275,169"
46,119,"275,203"
52,24,"275,206"
68,153,"275,231"
22,7,"275,245"
47,265,"275,282"
46,79,"275,288"
16,18,"275,321"
22,6,"275,334"
20,6,"275,335"
85,8,"275,340"
41,87,"275,353"
3,11,"275,357"
85,13,"275,382"
68,397,"275,427"
47,135,"275,432"
1,273,"275,433"
94,8,"275,445"
36,20,"275,455"
26,9,"275,463"
52,41,"275,477"
30,13,"275,486"
96,35,"275,518"
41,10,"275,583"
29,18,"275,597"
68,149,"275,614"
86,25,"275,620"
90,10,"275,626"
47,195,"275,641"
46,6,"275,645"
46,51,"275,656"
91,42,"275,662"
36,17,"275,705"
86,22,"275,706"
84,32,"275,711"
16,25,"275,726"
20,21,"275,726"
16,59,"275,728"
47,192,"275,739"
1,161,"275,763"
86,14,"275,767"
61,341,"275,771"
68,63,"275,778"
52,33,"275,787"
1,271,"275,793"
47,202,"275,801"
68,188,"275,819"
91,47,"275,853"
85,42,"275,905"
1,256,"275,919"
37,7,"275,920"
91,95,"275,921"
14,47,"275,930"
1,72,"275,938"
85,45,"275,955"
55,52,"275,980"
87,19,"275,980"
23,6,"276,006"
20,11,"276,012"
1,266,"276,023"
68,59,"276,045"
20,5,"276,051"
47,267,"276,059"
42,15,"276,077"
68,277,"276,082"
1,191,"276,087"
84,48,"276,156"
84,10,"276,183"
41,8,"276,184"
56,129,"276,189"
68,161,"276,192"
96,258,"276,220"
56,153,"276,235"
85,31,"276,235"
47,132,"276,240"
86,48,"276,244"
56,212,"276,290"
68,156,"276,307"
47,122,"276,311"
47,151,"276,316"
30,9,"276,334"
25,26,"276,335"
29,36,"276,345"
52,35,"276,349"
1,265,"276,358"
47,258,"276,358"
23,5,"276,402"
85,73,"276,421"
37,8,"276,426"
1,"1,215","276,450"
36,66,"276,462"
56,250,"276,470"
56,185,"276,475"
87,14,"276,476"
55,18,"276,478"
36,6,"276,490"
56,228,"276,500"
68,197,"276,509"
1,231,"276,552"
84,35,"276,558"
33,22,"276,562"
95,22,"276,569"
1,251,"276,571"
68,35,"276,573"
33,27,"276,575"
68,304,"276,578"
91,17,"276,608"
13,25,"276,609"
91,9,"276,614"
84,14,"276,628"
85,17,"276,636"
47,49,"276,641"
84,57,"276,650"
91,137,"276,684"
10,31,"276,717"
25,94,"276,730"
94,25,"276,733"
52,40,"276,766"
27,11,"276,786"
26,9,"276,790"
25,48,"276,819"
85,15,"276,823"
1,99,"276,834"
1,139,"276,842"
91,22,"276,842"
23,8,"276,844"
56,108,"276,844"
33,20,"276,848"
56,216,"276,900"
96,6,"276,932"
52,21,"276,933"
47,231,"276,936"
61,136,"276,963"
25,13,"276,974"
55,6,"276,978"
84,32,"276,991"
47,138,"276,995"
68,245,"277,005"
47,277,"277,015"
61,88,"277,031"
55,52,"277,036"
47,306,"277,051"
41,22,"277,052"
13,12,"277,071"
85,48,"277,081"
1,169,"277,115"
26,10,"277,119"
61,251,"277,129"
61,102,"277,162"
56,219,"277,171"
26,6,"277,209"
94,18,"277,230"
14,157,"277,234"
47,21,"277,242"
85,38,"277,272"
85,20,"277,274"
56,191,"277,297"
10,5,"277,299"
84,94,"277,312"
41,40,"277,318"
46,11,"277,330"
23,8,"277,331"
85,17,"277,339"
91,104,"277,342"
75,55,"277,429"
47,230,"277,449"
68,180,"277,449"
47,136,"277,449"
47,189,"277,476"
23,6,"277,501"
68,230,"277,536"
68,244,"277,543"
52,22,"277,547"
86,39,"277,553"
17,6,"277,574"
61,58,"277,579"
47,154,"277,585"
7,7,"277,597"
84,18,"277,608"
47,281,"277,618"
85,79,"277,621"
28,16,"277,638"
22,11,"277,653"
25,27,"277,653"
55,7,"277,660"
91,125,"277,670"
41,17,"277,687"
28,16,"277,705"
70,8,"277,718"
68,253,"277,739"
55,47,"277,775"
56,175,"277,775"
20,12,"277,777"
1,231,"277,780"
14,38,"277,816"
68,222,"277,820"
85,15,"277,821"
94,11,"277,832"
1,183,"277,843"
13,19,"277,845"
20,8,"277,878"
68,199,"277,879"
47,135,"277,890"
11,7,"277,892"
84,27,"277,894"
71,8,"277,902"
68,324,"277,929"
1,127,"277,943"
25,21,"277,946"
1,488,"277,952"
56,241,"277,957"
86,22,"277,986"
37,17,"277,987"
47,159,"278,028"
85,49,"278,033"
1,166,"278,038"
68,219,"278,042"
1,339,"278,059"
84,14,"278,081"
20,6,"278,084"
56,155,"278,091"
37,120,"278,106"
85,24,"278,116"
55,45,"278,135"
87,107,"278,145"
85,37,"278,147"
20,10,"278,189"
68,62,"278,251"
25,38,"278,254"
96,260,"278,264"
96,54,"278,267"
86,29,"278,267"
36,17,"278,349"
68,85,"278,354"
96,115,"278,376"
68,125,"278,379"
47,232,"278,385"
10,13,"278,392"
25,30,"278,413"
47,156,"278,427"
36,30,"278,429"
10,41,"278,450"
31,5,"278,451"
86,18,"278,470"
47,158,"278,477"
24,8,"278,484"
61,256,"278,494"
86,18,"278,546"
1,297,"278,552"
33,12,"278,563"
84,24,"278,568"
94,9,"278,570"
56,177,"278,575"
47,118,"278,601"
47,251,"278,606"
68,179,"278,611"
46,46,"278,628"
47,174,"278,640"
13,5,"278,661"
68,167,"278,715"
96,116,"278,716"
85,43,"278,737"
23,11,"278,738"
47,138,"278,772"
1,"1,358","278,803"
47,73,"278,835"
68,235,"278,844"
1,370,"278,847"
94,186,"278,855"
85,39,"278,867"
68,136,"278,901"
68,152,"278,921"
47,175,"278,925"
85,27,"278,943"
30,5,"278,953"
23,21,"278,964"
85,32,"278,985"
55,74,"278,989"
68,223,"279,019"
20,10,"279,027"
26,5,"279,028"
37,34,"279,044"
55,48,"279,059"
47,174,"279,077"
47,103,"279,079"
1,157,"279,100"
47,111,"279,129"
56,151,"279,132"
36,16,"279,192"
56,226,"279,206"
23,10,"279,237"
47,285,"279,252"
13,35,"279,258"
84,28,"279,261"
94,156,"279,300"
85,20,"279,303"
55,43,"279,315"
33,51,"279,319"
30,6,"279,400"
1,85,"279,408"
26,11,"279,418"
23,7,"279,424"
68,229,"279,430"
56,290,"279,434"
84,17,"279,450"
36,13,"279,451"
30,9,"279,464"
29,17,"279,467"
25,31,"279,490"
84,21,"279,492"
46,263,"279,493"
25,13,"279,536"
85,17,"279,553"
10,23,"279,608"
41,234,"279,628"
85,16,"279,628"
68,82,"279,645"
55,35,"279,657"
1,950,"279,678"
61,60,"279,683"
68,140,"279,703"
61,199,"279,731"
85,27,"279,739"
55,68,"279,748"
85,26,"279,768"
61,183,"279,770"
22,7,"279,773"
68,7,"279,792"
52,335,"279,807"
36,17,"279,813"
68,162,"279,814"
30,5,"279,825"
94,195,"279,839"
84,28,"279,844"
91,43,"279,864"
84,121,"279,865"
85,51,"279,888"
23,29,"279,898"
25,14,"279,903"
86,42,"279,908"
56,263,"279,923"
47,308,"279,939"
23,5,"279,943"
85,37,"279,960"
23,9,"279,961"
68,72,"279,969"
85,22,"279,974"
91,11,"280,026"
52,11,"280,030"
25,9,"280,030"
86,25,"280,030"
26,7,"280,053"
56,300,"280,055"
47,225,"280,058"
68,290,"280,073"
41,59,"280,114"
47,87,"280,122"
10,5,"280,128"
1,121,"280,148"
36,52,"280,151"
84,16,"280,193"
68,194,"280,227"
85,15,"280,232"
96,108,"280,239"
85,19,"280,240"
68,217,"280,253"
61,227,"280,260"
55,30,"280,261"
41,69,"280,273"
1,616,"280,304"
60,5,"280,324"
46,7,"280,339"
20,15,"280,351"
24,13,"280,366"
85,6,"280,387"
86,15,"280,390"
23,10,"280,427"
29,9,"280,431"
1,128,"280,466"
56,175,"280,485"
84,109,"280,533"
25,29,"280,549"
85,16,"280,583"
96,20,"280,584"
10,17,"280,585"
56,252,"280,597"
37,13,"280,614"
68,133,"280,621"
1,196,"280,626"
85,16,"280,659"
56,193,"280,669"
56,237,"280,676"
68,59,"280,710"
52,88,"280,736"
91,124,"280,741"
1,"1,326","280,758"
55,65,"280,766"
23,5,"280,794"
68,168,"280,795"
41,66,"280,829"
26,19,"280,831"
46,196,"280,832"
1,81,"280,852"
84,16,"280,853"
47,130,"280,861"
36,40,"280,862"
61,272,"280,864"
96,118,"280,874"
25,19,"280,898"
68,188,"280,910"
61,129,"280,910"
61,64,"280,913"
70,6,"280,918"
30,20,"280,923"
31,17,"280,932"
1,363,"280,933"
56,108,"280,986"
22,9,"280,988"
61,257,"281,035"
61,174,"281,041"
84,26,"281,055"
47,127,"281,057"
68,139,"281,074"
1,211,"281,075"
47,114,"281,088"
68,12,"281,115"
31,14,"281,119"
15,5,"281,159"
68,325,"281,165"
41,18,"281,176"
3,20,"281,197"
56,127,"281,206"
1,124,"281,211"
55,19,"281,222"
24,5,"281,224"
85,48,"281,263"
56,160,"281,277"
47,223,"281,279"
75,234,"281,312"
55,34,"281,320"
85,34,"281,323"
47,159,"281,324"
61,342,"281,336"
20,5,"281,339"
68,166,"281,350"
91,124,"281,354"
56,233,"281,371"
23,11,"281,375"
91,95,"281,390"
68,282,"281,392"
10,10,"281,425"
56,69,"281,439"
1,170,"281,510"
75,76,"281,518"
47,115,"281,520"
25,13,"281,540"
56,104,"281,541"
52,81,"281,563"
47,30,"281,569"
25,10,"281,579"
47,238,"281,590"
56,142,"281,601"
41,156,"281,662"
94,96,"281,673"
55,13,"281,677"
26,8,"281,690"
10,6,"281,713"
22,24,"281,719"
28,51,"281,720"
85,5,"281,727"
1,759,"281,738"
14,23,"281,750"
16,25,"281,752"
36,5,"281,782"
84,19,"281,785"
47,205,"281,814"
41,214,"281,840"
86,21,"281,842"
68,88,"281,855"
85,29,"281,863"
47,79,"281,863"
47,228,"281,875"
68,129,"281,882"
56,144,"281,884"
56,119,"281,891"
84,17,"281,893"
22,9,"281,905"
56,133,"281,929"
1,151,"281,934"
26,9,"281,946"
85,31,"281,946"
47,98,"281,954"
84,92,"281,960"
47,304,"281,978"
23,5,"281,984"
1,793,"281,985"
52,13,"281,991"
56,227,"281,999"
56,127,"282,005"
47,244,"282,018"
96,67,"282,026"
68,241,"282,048"
85,29,"282,057"
86,12,"282,058"
85,51,"282,063"
94,115,"282,072"
32,12,"282,119"
10,8,"282,120"
56,155,"282,127"
46,123,"282,141"
46,50,"282,143"
25,14,"282,158"
56,228,"282,160"
49,30,"282,180"
87,23,"282,210"
1,359,"282,220"
86,47,"282,231"
86,43,"282,240"
68,387,"282,257"
37,63,"282,280"
56,204,"282,301"
1,181,"282,335"
47,36,"282,351"
10,7,"282,360"
56,150,"282,377"
47,260,"282,390"
1,159,"282,399"
86,33,"282,402"
1,846,"282,407"
68,187,"282,407"
1,209,"282,414"
55,27,"282,418"
86,7,"282,421"
86,31,"282,430"
1,400,"282,441"
10,6,"282,457"
29,13,"282,485"
60,18,"282,514"
7,6,"282,517"
17,6,"282,517"
11,6,"282,548"
94,33,"282,553"
47,121,"282,555"
55,144,"282,584"
56,179,"282,595"
75,212,"282,624"
47,155,"282,640"
84,26,"282,651"
10,13,"282,656"
84,6,"282,656"
23,13,"282,664"
84,84,"282,680"
1,279,"282,699"
20,10,"282,713"
29,6,"282,714"
91,6,"282,727"
90,14,"282,774"
47,223,"282,782"
68,353,"282,788"
1,174,"282,808"
22,9,"282,831"
86,24,"282,834"
14,48,"282,839"
47,195,"282,883"
17,29,"282,883"
13,23,"282,889"
96,94,"282,901"
68,158,"282,907"
95,127,"282,910"
10,8,"282,914"
1,"1,149","282,928"
10,6,"282,934"
47,280,"282,937"
91,137,"282,947"
22,6,"282,949"
24,5,"282,952"
56,170,"282,955"
17,7,"282,962"
85,28,"282,973"
25,19,"282,975"
47,293,"282,999"
56,117,"283,000"
85,32,"283,026"
95,134,"283,054"
47,267,"283,056"
68,173,"283,062"
25,30,"283,068"
86,25,"283,079"
25,13,"283,109"
17,27,"283,109"
86,11,"283,113"
22,20,"283,122"
75,289,"283,123"
64,37,"283,153"
36,98,"283,164"
55,55,"283,181"
95,171,"283,210"
91,6,"283,215"
86,34,"283,217"
47,177,"283,221"
10,38,"283,232"
55,27,"283,248"
47,217,"283,279"
47,277,"283,298"
56,177,"283,314"
29,14,"283,317"
56,164,"283,319"
86,12,"283,348"
75,309,"283,385"
29,23,"283,393"
38,5,"283,396"
68,216,"283,445"
68,385,"283,472"
3,28,"283,481"
47,253,"283,509"
94,76,"283,513"
